_id,head
1826,paarbularyu
1827,argabyádu
1828,argabyu
1829,argardulsi
1830,argh
1831,argulya
1832,argumintu
1833,ari
1834,umari ka
1835,marika
1836,ári
1837,hiari
1838,haari
1839,arian
1840,ariúnun
1841,alaríun
1842,ári
1843,aríba
1844,aribadur
1845,aríba
1846,aríba
1847,aribáda
1848,arigláda
1849,arigládu
1850,ariglǎr
1851,pangariglǎr
1852,ariglu
1853,arikmitik
1854,arimadur
1855,arimar
1856,arína
1857,arindu
1858,aringkil
1859,arinúla
1860,arisgǎr
1861,pangarisgǎr
1862,arisgádu
1863,aristǎr
1864,aristádu
1865,aristu
1866,mandamyintu diaristu
1867,aristukrata
1868,árit
1869,arítis
1870,aritmitik
1871,aritmitika
1872,aritmitiku
1873,arítus
1874,aríya
1875,aríya
1876,ariyádu
1877,ariyus
1878,pangariyus
1879,ark
1880,arka
1881,arkabála
1882,arkanghil
1883,arkaydi
1884,arkila
1885,arkitiktu
1886,arkitiktura
1887,arku
1888,arkuhul
1889,arkus
1890,armáda
1891,armádu
1892,armamintu
1893,armar
1894,armas
1895,armas dimánu
1896,armas dipuygu
1897,armatyur
1898,armi
1899,armikat
1900,paarmikat
1901,armirul
1902,armistisyu
1903,armunyum
1904,armunyun
1905,arníbal
1906,arnika
1907,arnika
1908,tintúra arnika
1909,arnis
1910,arpa
1911,arpilir
1912,arpiril
1913,arsa
1914,arsii
1915,arsubispu
1916,arsubispádu
1917,art.
1918,artal
1919,arti
1920,may arti
1921,walay arti
1922,artiarti
1923,paarti
1924,pangarti
1925,diarti
1926,artikulu
1927,artiliyiríya
1928,artipisyal
1929,artista
1930,inartista
1931,artisyánu
1932,púsu artisyánu
1933,árù
1934,kaárù
1935,paárù
1936,aruk
1937,arukan
1938,arul
1939,arúma
1940,arun
1941,kay arun
1942,arun ingnun
1943,paarun ingnun
1944,pakaarun ingnun
1945,paarun-árun
1946,arun
1947,árun
1948,arunsa
1949,arus
1950,arus
1951,arus ala balinsiyána
1952,arus kaldu
1953,arus kun kamarun
1954,ar-utísi
1955,aruwákà
1956,aruy
1957,arya
1958,aryat
1959,inaryat
1960,aryindu
1961,asa
1962,ása
1963,ása [verb]
1964,iása
1965,maása
1966,hiása
1967,haása
1968,ása
1969,ása
1970,asádu
1971,asal
1972,aslunun
1973,alaslun
1974,inasal
1975,asamblíya
1976,as-as
1977,asáwa
1978,asáwa sa banig
1979,pangasáwa
1980,paasáwa
1981,papangasáwa
1982,mangalasawa
1983,igpangaasawa
1984,pangasaw-unun
1985,pangalasaw-un
1986,asayti
1987,asayti dibakalaw
1988,asayti dikastur
1989,asayti diulíbu
1990,asbistus
1991,asdang
1992,asgad
1993,inasgad
1994,ási
1995,asiasi
1996,manggiasiasihun
1997,maasiasihun
1998,asiasihun
1999,asidu
2000,asikásu
2001,asiláda
2002,asílu
2003,asíman
2004,asin
2005,walay asin
2006,inasin
2007,alasínan
2008,pang-asínan
2009,asin-ásin
2010,asinda
2011,asindíru
2012,asinsiyun
2013,asinsu
2014,as-ip
2015,paas-ip
2016,asir
2017,paasir
2018,asíras
2019,asiráwu
2020,asíru
2021,asistinsiya
2022,asistǐr
2023,asíti
2024,asitíra
2025,asitun
2026,aslay
2027,aslum
2028,asnat
2029,asnu
2030,aspaltu
2031,aspaltádu
2032,asparagus
2033,asparagus irmúsu
2034,aspíra ultima
2035,aspiranti
2036,aspirasiyun
2037,aspirin
2038,aspirína
2039,asta
2040,astri
2041,astrunawta
2042,astrunumíya
2043,astrunumu
2044,astrunut
2045,asu
2046,paasu
2047,asuasu
2048,alasúhan
2049,ásud
2050,asud-asud
2051,asúgi
2052,asúkal
2053,asúkar
2054,asukaríra
2055,asul
2056,asul marína
2057,asul marínu
2058,asunting
2059,asuntu
2060,asupli
2061,asupri
2062,asus
2063,asusasiyun
2064,asusíluy
2065,asusína
2066,asusínas
2067,asusisyun
2068,asusyit
2069,asusyit iditur
2070,asutíya
2071,asúus
2072,ásuy
2073,hinásuy
2074,alasúyun
2075,aswang
2076,aswas
2077,aswat
2078,Asya
2079,asyinda
2080,asyíti
2081,asyus
2082,pangasyus
2083,asyúsa
2084,asyúsu
2085,asyútis
2086,át
2087,átà
2088,wà nay átà
2089,kaátà
2090,átab
2091,paátab
2092,pasiátab
2093,pasiatab
2094,átab
2095,atábay
2096,átad
2097,atádu
2098,atáhu
2099,átak
2100,atakar
2101,atáki
2102,atáki silibrǎr
2103,atáman
2104,atang
2105,átang
2106,átang
2107,atáru
2108,átas
2109,atas
2110,at-at
2111,at-at
2112,atatalu
2113,atay
2114,makapakitbì sa atay
2115,makapakúlù sa atay
2116,makapadakù sa atay
2117,bàbà sa atay
2118,atay-átay
2119,átay
2120,giátay
2121,alátay
2122,atayunun
2123,atbang
2124,atbang sa hángin
2125,paatbang
2126,kaatbang
2127,atbu
2128,atbug
2129,athag
2130,atibás
2131,átik
2132,atik-átik
2133,paátik
2134,atiman
2135,atimúya
2136,atin
2137,atindan
2138,atindant
2139,atindída
2140,atindídu
2141,atindir
2142,atinsiyun
2143,átip
2144,atipú
2145,atipúlu
2146,átis
2147,atlíta
2148,atmuspíra
2149,atnga
2150,atngal
2151,atngaw
2152,atráka
2153,atraksiyun
2154,atraktíbu
2155,atras
2156,atras abanti
2157,atrasádu
2158,atrasar
2159,atrasáwu
2160,atrásu
2161,atribídu
2162,atribir
2163,pangatribir
2164,atribídu
2165,atril
2166,atril
2167,atripisyu
2168,atripisyun
2169,atsa
2170,atsaatsa
2171,atsal
2172,atsar
2173,atsára
2174,atsay
2175,atsay
2176,giatsay
2177,atsi
2178,atsi
2179,atsuytis
2180,atu
2181,átu
2182,átù
2183,atúa
2184,átub
2185,átub
2186,átub
2187,paátub
2188,atubang
2189,atúbang
2190,paatubang
2191,atubangay
2192,atubangan
2193,atubángan
2194,átud
2195,giátud
2196,atug
2197,taas ug atug
2198,atug-atug
2199,atul
2200,atuli
2201,átuli
2202,pangatuli
2203,hingatuli
2204,panghingatuli
2205,átum
2206,átum
2207,atum-atum
2208,atum-atumun
2209,átumay
2210,atumátik
2211,atúmik
2212,atúmik bam
2213,atúmik ids
2214,atumika
2215,atung
2216,atup
2217,atup-atup
2218,aturga
2219,aturgǎr
2220,aturni
2221,atutung
2222,katutung
2223,aw
2224,àw
2225,áwà
2226,áwà
2227,awáaw
2228,awahi
2229,áwak
2230,awang
2231,awang
2232,áwas
2233,áwas sa kalindaryu
2234,paáwas
2235,awas
2236,awas ug pálad
2237,awasan ug pálad
2238,awasan sa apdu
2239,awasánan
2240,awat
2241,áwat
2242,áwat
2243,aw-aw
2244,áway
2245,awayan
2246,kaáway
2247,palaaway
2248,awdisyun
2249,awditíbu
2250,awditur
2251,awdituryum
2252,awgid
2253,awhag
2254,maawhágun
2255,awhu
2256,awíhaw
2257,áwil
2258,áwit
2259,karáang áwit
2260,awlà
2261,awra
2262,awra mismu
2263,awrúra
2264,awrúra
2265,Awstriyanhun
2266,awsud
2267,awtburd
2268,awting
2269,awtlit
2270,awtu
2271,awtúhan
2272,awtugrap
2273,awtumátik
2274,awtumatiku
2275,awtumubil
2276,awtunumíya
2277,awtupsi
2278,awtupsíya
2279,awtur
2280,awturidad
2281,awturisar
2282,awturisasyun
2283,awu-
2284,áwug
2285,áwug
2286,ináwugan
2287,áwuk
2288,awuk-uk
2289,awul
2290,awumbak
2291,áwut
2292,áwut ab bawuns
2293,áwut ab lak
2294,áwut ab istak
2295,etc.
2296,áwut
2297,awutsayid
2298,áwuy
2299,áwuy agkut
2300,awyan
2301,ay
2302,ay
2303,únu
2304,dus
2305,tris
2306,ay
2307,ay
2308,-ay
2309,-ay
2310,ayà
2311,ayaan
2312,ayáay
2313,ayad
2314,inayran
2315,ayad
2316,áyag
2317,ayagan
2318,ayágak
2319,áyam
2320,pangáyam
2321,ayaman
2322,igalayam
2323,mangaayam
2324,pinangáyaman
2325,ayang-ang
2326,paayang-ang
2327,ayang-angun
2328,ayang-angan
2329,ay-ar payib
2330,ayaw
2331,ayaw lang
2332,ayaw na
2333,ayaw na lang
2334,ayaw na lang ku ánà
2335,ayaw na ku
2336,ayaw na ta (nímu)
2337,áyaw
2338,ayawan
2339,ayáwat
2340,ayay
2341,ayayan
2342,aybru
2343,pangaybru
2344,ayda
2345,aydi
2346,ayhà
2347,ayhà
2348,ayhà na
2349,ayhà pa
2350,ayhab
2351,ayis
2352,ayis bag
2353,ayis baks
2354,ayis drap
2355,ayis kap
2356,ayis kindi
2357,ayis krim
2358,ayis kiyub
2359,ayis pik
2360,ayis-ayis
2361,ayri
2362,ayruplánu
2363,ayruplánu nga báyut
2364,aysyid
2365,pangaysyid
2366,ayta
2367,ayta
2368,áyu
2369,áyu ang buut
2370,maáyu
2371,maáyung buntag
2372,hápun
2373,etc.
2374,maáyung Pasku
2375,Maáyu nga bátà
2376,maáyung láki
2377,ug maáyu
2378,minaayu
2379,ayuáyu
2380,pag-áyu
2381,pahiáyu
2382,pakaáyu
2383,paayuáyu
2384,kaáyu
2385,kamaáyu
2386,alayúhan
2387,alayuhun
2388,kaayúhan
2389,ayù
2390,ayúda
2391,ayúda dikampu
2392,ayudanti
2393,ayudi
2394,paayudi
2395,áyum
2396,ayum-áyum
2397,ayun
2398,paayun
2399,pahiayun
2400,tiayun
2401,áyun
2402,ayup
2403,paayup
2404,ayup-up
2405,ayus
2406,ba
2407,dì
2408,dílì ba
2409,unsa ba
2410,ba gud
2411,X ba Y ba
2412,laliman ka ba
2413,tíaw mu ba
2414,ra ba
2415,bá
2416,bà
2417,bà dihà
2418,báag
2419,baag
2420,baagbaag
2421,baagbaagun
2422,baang
2423,báang
2424,báang
2425,baang
2426,báat
2427,báb
2428,baba
2429,bába
2430,bàbà
2431,bàbà sa atay
2432,pamàbà
2433,binàbà
2434,bàbaan
2435,bàbaun
2436,tigpamàbà
2437,babad
2438,bábad
2439,bábad
2440,bábag
2441,bábag
2442,babaw
2443,himábaw
2444,hamábaw
2445,himabaw
2446,hamabaw
2447,ibabaw
2448,ibábaw
2449,babaw pa niánà
2450,paibabaw
2451,tigbábaw
2452,patigbabaw
2453,bábay
2454,himábay
2455,babáyi
2456,babaylan
2457,babha
2458,babhir
2459,babil
2460,bábil
2461,kabábil
2462,bábit
2463,bábit
2464,bábul gam
2465,babung
2466,bábung
2467,babuy
2468,babuyun
2469,bábuy
2470,bábuy ihálas
2471,sulup
2472,bábuy ug balatían
2473,pakabábuy
2474,babuyan
2475,binábuy
2476,magbababuy
2477,bábuy
2478,babuybabuy
2479,bad-ay
2480,pamad-ay
2481,badaybaday
2482,badbad
2483,badbaran
2484,badbad
2485,badigard
2486,badingding
2487,badlipánis
2488,badlis
2489,badlis sa pálad
2490,kinabúhì
2491,badlis Myirkulis
2492,tingbadlis
2493,badlisan
2494,badlit
2495,badlun
2496,badlung
2497,pabadlung
2498,badlungun
2499,mabadlúngun
2500,badmintun
2501,badúduy
2502,bad-un
2503,badung
2504,badut
2505,badútu
2506,badyang
2507,badyang
2508,badyángun
2509,badyi
2510,badyibadyi
2511,badyikdyik
2512,badyikdyíkan
2513,badyit
2514,badyit
2515,badyù
2516,badyuun
2517,badyung
2518,bag
2519,bág
2520,bága
2521,mukáug bága
2522,baga
2523,bagabaga
2524,bagahan
2525,baghanan
2526,bagà
2527,bagà ug búang
2528,bagà ug gwatsi
2529,bagà ug nawung
2530,bagà ang búang
2531,bagà ang nawung
2532,pabágà
2533,pabagà sa nawung
2534,kabalag-un
2535,gibag-un
2536,kinabag-an
2537,bágà
2538,bagaang
2539,bagáang
2540,bagàbà
2541,pamagàbà
2542,bagákay
2543,bagákayun
2544,bagal
2545,bágal
2546,bagalbagal
2547,bagal
2548,bágal
2549,bagálan
2550,bagalnga
2551,bagamundu
2552,bagan
2553,bagánaw
2554,bágang
2555,bag-ang
2556,bag-ángan
2557,bag-ángan
2558,bagansiya
2559,bag-as
2560,bagási
2561,bagásu
2562,bagasíru
2563,bágat
2564,bagatúngul
2565,bagaw
2566,bagaw
2567,bag-aw
2568,bágay
2569,pamágay
2570,bagaybay
2571,bagaybáyun
2572,bagbag
2573,patibagbag
2574,bagdal
2575,bagduk
2576,bagduy
2577,táwung bagduy
2578,bagduybagduy
2579,bagduyan
2580,baghak
2581,baghas
2582,baghas
2583,baghud
2584,baghut
2585,bagìbì
2586,bagìbian
2587,bag-id
2588,báging
2589,bágis
2590,binágis
2591,bágis
2592,bagit
2593,bagitbagit
2594,mabagitbagitun
2595,bagíyus
2596,baglis
2597,bagnas
2598,bagnid
2599,bagnud
2600,bagnus
2601,bagnut
2602,bagnutun
2603,bagransiya
2604,bagrung
2605,bagsak
2606,bagsak
2607,himagsak
2608,bagsak
2609,bagsang
2610,bagtak
2611,bagtakun
2612,bagtas
2613,bagtas
2614,bagtasun
2615,bagtì
2616,bagtían
2617,bagtik
2618,bagtikan
2619,bagting
2620,dì kadungug
2621,kabatì ug bagting
2622,bagting sa kampána
2623,lángit
2624,bagtuk
2625,bagtukun
2626,bagtus
2627,bágu
2628,bagù
2629,bagù
2630,bag-u
2631,Bag-ung Túgun
2632,bag-ung túbù
2633,bag-ung túig
2634,karung bag-u
2635,pamag-u nga túig
2636,binag-u
2637,mabinag-úhun
2638,bag-úhay
2639,bagubhu
2640,Bagúbu
2641,Bagúbù
2642,Bagùbù
2643,bagudlus
2644,bagukbuk
2645,bagul
2646,bágul
2647,bagulbágul
2648,kabagulan
2649,sambágul
2650,bagulbul
2651,bagulbulan
2652,bagumbáyan
2653,bagun
2654,bágun
2655,bagunbun
2656,bagunbúnun
2657,bagung
2658,bagung
2659,pabagung
2660,bag-ung
2661,bagungun
2662,bagúngun
2663,pamagungun
2664,bagunul
2665,bagurus
2666,bágus
2667,binágus
2668,binágusan
2669,bágus
2670,pamágus
2671,mamamagus
2672,bagutbut
2673,bagutbutan
2674,bagúud
2675,bagúung
2676,bagwísan
2677,bagyang
2678,bagyu
2679,talibagyu
2680,bumabagyu
2681,balagyuhun
2682,bagyu bins
2683,báha
2684,kamara báha
2685,bahà
2686,bahàbáhà
2687,balaháan
2688,bahaánan
2689,báhad
2690,mabahárun
2691,baháda
2692,bahádu
2693,bahag
2694,bahag ang íkug
2695,bahagbahag
2696,baháhà
2697,báhak
2698,bahakhak
2699,bahal
2700,bahal nga syíti birnis
2701,bahálà
2702,bahálà na
2703,pamahálà
2704,bahalína
2705,báhan
2706,bahanbáhan
2707,bahandì
2708,mamahandì
2709,mamamahandì
2710,bahandiánun
2711,bahar
2712,pabahar
2713,bahas
2714,bahasbáhas
2715,báhas
2716,bahaulu
2717,báhaw
2718,bahawan
2719,báhaw
2720,pamáhaw
2721,pamahawbahaw
2722,bahawbahaw
2723,bahay
2724,bahay
2725,bahayan
2726,báhì
2727,bahig
2728,bahignit
2729,bahíhì
2730,bahihì
2731,bahìhì
2732,bahikhik
2733,bahilya
2734,báhin
2735,sa ákung báhin
2736,sa láing (luyung) báhin
2737,bahinay
2738,kabáhin
2739,kabahinánan
2740,bahirig
2741,bahis
2742,báhis
2743,bahista
2744,bahíya
2745,báhu
2746,báhu
2747,báhu
2748,báhu
2749,bàhu
2750,bahù
2751,báhù
2752,báhù nga
2753,báhù nga paryinti
2754,timahù
2755,panimáhù
2756,panimáhù kandílà
2757,igbáhù
2758,igbáhù nga paryinti
2759,kabahù
2760,báhud
2761,bahug
2762,binahug
2763,binahugan
2764,bahugbáhug
2765,bahùlu
2766,bàhun
2767,bahut
2768,bahuulu
2769,báid
2770,bairan
2771,baidbáid
2772,baíid
2773,bail
2774,bail ug náwung
2775,pabail
2776,pabáil
2777,bais
2778,baíwas
2779,baka
2780,báka
2781,bákang túru
2782,bakahan
2783,báka (ng) litsíra
2784,báka
2785,bákà
2786,bakàbakà
2787,bakaang
2788,bakabáka
2789,bakag
2790,bakagan
2791,bakak
2792,panghimakak
2793,bakákun
2794,bakalaw
2795,panimáhung bakalaw
2796,bakáling
2797,bakan
2798,bakanbákan
2799,bákan
2800,bakanan
2801,bakang
2802,bákang
2803,bakanti
2804,bak-ap
2805,bákas
2806,kabákas
2807,bakasi
2808,bakasiyun
2809,bakasiyunista
2810,bakat
2811,binakat
2812,bakatin
2813,bakatya
2814,bakawan
2815,bákay
2816,bakaybakay
2817,bakbak
2818,bakbak
2819,bakbak
2820,bakbak
2821,bakbak
2822,bakgráwun
2823,pabakráwun
2824,bakgut
2825,bakhad
2826,bakhaw
2827,bakhaw
2828,binakhaw
2829,bakhù
2830,mabakhúun
2831,bakhuy
2832,bakì
2833,bákid
2834,bakig
2835,bakik
2836,bakikaw
2837,bakíki
2838,bakilid
2839,kabakildan
2840,báking
2841,báking
2842,bakintul
2843,bulubakintul
2844,bákir
2845,bakíru
2846,bakíta
2847,bakíya
2848,baklà
2849,pamaklà
2850,baklag
2851,baklarit
2852,baklaw
2853,baklay
2854,bakliad
2855,baklíad
2856,baklid
2857,panghimaklid
2858,panimaklid
2859,binaklid
2860,baknal
2861,baknalan
2862,baknit
2863,kabaknitan
2864,bakpi
2865,bakráyid
2866,baksan
2867,baksidur
2868,baksing
2869,baksingan
2870,baksir
2871,baksiwà
2872,baksíwà
2873,baktas
2874,baktasay
2875,baktin
2876,baktinay
2877,baktin
2878,baktinbaktin
2879,baktirya
2880,bakù
2881,bakud
2882,bákud
2883,bákud ug nigusyu
2884,bákud
2885,bakud
2886,bakudbakud
2887,bakukang
2888,bakukang sa úlu
2889,bakúku
2890,bakúkun
2891,bakul
2892,bákul
2893,bákul
2894,bakúlan
2895,bakulaw
2896,bakulkul
2897,pamakulkul
2898,bakulud
2899,bakulung
2900,bákun
2901,bakúna
2902,bakunadur
2903,bakunáwa
2904,bákung
2905,bákung
2906,bakúngan
2907,bakúngun
2908,bakus
2909,bakus sa amù
2910,hugut sa bakus
2911,baksan
2912,bàkus
2913,bákut
2914,bakutut
2915,bakwì
2916,bakwit
2917,bakyà
2918,bakyà
2919,bakyà krawud
2920,bakyánu
2921,bakyaw
2922,bala
2923,bála
2924,balahan
2925,bála
2926,gibála gilukdu
2927,balà
2928,balad-un
2929,tiking balad-un
2930,balà
2931,bálà
2932,baláan
2933,pakabaláan
2934,balaánun
2935,baláat
2936,balábag
2937,balabag
2938,balabagan
2939,balabála
2940,baladaw
2941,baladbad
2942,baládin
2943,balad-un
2944,bálag
2945,balagbalag
2946,hibálay
2947,balaghuy
2948,balagsang
2949,balagsangun
2950,balagtásan
2951,balagtuk
2952,balagúlà
2953,balagúlan
2954,balágun
2955,balag-ung
2956,baláhak
2957,balahálà
2958,balahíbu
2959,bálak
2960,pamálak
2961,magbabálak
2962,bálaknun
2963,baláka
2964,mabalak-un
2965,mabalakhun
2966,baláka ku
2967,ka
2968,balakanan
2969,balak-ang
2970,balakasi
2971,balakbak
2972,balakíki
2973,balakikíhun
2974,balalà
2975,balálà
2976,balalantì
2977,balalátuk
2978,balalaw
2979,balanà
2980,balanaun
2981,balának
2982,balánakun
2983,balanban
2984,balanban
2985,balandra
2986,bal-ang
2987,balángas
2988,balangasun
2989,balángaw
2990,balángawan
2991,balángay
2992,balángaynun
2993,tagibalángay
2994,katagibalángay
2995,balangbalang
2996,balangbálang
2997,balanghitaw
2998,balanghútan
2999,balanghuy
3000,balangúbang
3001,balangus
3002,baláni
3003,baláni
3004,balansi
3005,balansíkul
3006,balantak
3007,pamalantak
3008,balantì
3009,balantígun
3010,balantíyung
3011,balanus
3012,balaraw
3013,balas
3014,kabálas
3015,balasbas
3016,balaslúkun
3017,balasúbas
3018,balat
3019,balat hanginan
3020,balat úwak
3021,balat-ang
3022,balat-angun
3023,balátik
3024,balátik
3025,balátung
3026,sintas balátung
3027,batungbatung
3028,binalatung
3029,balatwánun
3030,baláud
3031,batakang baláud
3032,balauránan
3033,magbabalaud
3034,balaudun
3035,balaurun
3036,balaudnun
3037,balaúngun
3038,balaw
3039,bálaw
3040,kabaláwan
3041,balawbaw
3042,balay
3043,balay alampuánan
3044,balay sa lawàlawà
3045,balay sa ligwan
3046,putyúkan
3047,balay lungsud
3048,balay patigáyun
3049,bálay
3050,balayan
3051,balayanan
3052,balay sa utut
3053,kabalayan
3054,pamalay
3055,panimalay
3056,tagbalay
3057,tagbálay
3058,tigbalayun
3059,gambálay
3060,panumbálay
3061,balaybay
3062,pamalaybay
3063,baláyung
3064,balbag
3065,balbakúwa
3066,balbal
3067,pamalbal
3068,balbangáan
3069,balbas
3070,pamalbas
3071,panghimalbas
3072,balbíru
3073,balbula
3074,balda
3075,baldádu
3076,baldi
3077,baldíyu
3078,baldúsa
3079,balhas
3080,balhíbu
3081,sámag
3082,paríhug balhíbu
3083,balhibu
3084,pamalhíbu
3085,lúpig sa balhibuay
3086,balhibuun
3087,balhíbuun ug dílà
3088,balhíbuun ug kamut
3089,balhin
3090,kabalhínan
3091,mabalhínun
3092,balhinun
3093,balhinbalhin
3094,balhug
3095,balhun
3096,bali
3097,bali ug pangutána
3098,pamali
3099,balibáli
3100,balibalíhun ug kasábà
3101,binali
3102,báli
3103,báli walà
3104,báli ug
3105,báli nga
3106,mas báli nga
3107,walay báli
3108,dílì
3109,walà
3110,ayaw báli
3111,gibáli walà
3112,bálì
3113,bálì ang súngay
3114,balì
3115,balìbálì
3116,baliad
3117,baliálà
3118,baliálaun
3119,balíbad
3120,pamalíbad
3121,balibaran
3122,balibag
3123,balibay
3124,balíbud
3125,balíbud
3126,balibul
3127,balibulan
3128,balibung
3129,balibungan
3130,balidbid
3131,balidikturyan
3132,balighù
3133,balighut
3134,baligkawang
3135,baligkus
3136,baligsálà
3137,baligtad
3138,baligtus
3139,baligwat
3140,baligyà
3141,palit baligyà
3142,mamaligyaay
3143,mamamaligyà
3144,bálik
3145,balikbálik
3146,balikbalik
3147,sumbalik
3148,tumbalik
3149,balíkas
3150,balikasan
3151,balikawang
3152,balikhaw
3153,balikid
3154,balikig
3155,balíkis
3156,baliktad
3157,baliktus
3158,balikù
3159,balikù nga lyábi
3160,balíkud
3161,balikug
3162,balikugkug
3163,balíkus
3164,balikutkut
3165,balikutsa
3166,balikwaut
3167,balikwit
3168,balíla
3169,balíli
3170,balíli tsína
3171,kabalilinhan
3172,balilikid
3173,balilíkid
3174,balimbúgay
3175,balimbing
3176,báling
3177,baling
3178,pamáling
3179,himáling
3180,mamamaling
3181,balingag
3182,balingay
3183,balingbing
3184,balíngit
3185,balingkágas
3186,balingkawang
3187,balingkút
3188,balingug
3189,balinsalà
3190,balinsálà
3191,balinsay
3192,balinsáyaw
3193,balinsiyána
3194,balinsuguan
3195,balinsúngag
3196,kabalinsúngag
3197,balintang
3198,balintawak
3199,balintayins
3200,balintayins dí
3201,balintayins kard
3202,balintayins parti
3203,balintung
3204,balintung
3205,bulubalintung
3206,balintúwad
3207,balirung
3208,pamalirung
3209,balirung
3210,balirúsu
3211,bal-is
3212,balísa
3213,balisádà
3214,balisálà
3215,balisbis
3216,balisbísan
3217,pamalisbis
3218,pamalisbisan
3219,balísing
3220,himalísing
3221,himalising
3222,baliskad
3223,baliskug
3224,balista
3225,balísung
3226,balísung
3227,balità
3228,dakù nga balità
3229,balit-ad
3230,balitang
3231,balítang
3232,balítaw
3233,balíti
3234,balituk
3235,balitùtù
3236,binalitùtù
3237,baliug
3238,balíus
3239,baliw
3240,báliw
3241,baliwag
3242,balíwag
3243,balíwas
3244,baliwliw
3245,baliyug
3246,baliyug
3247,balkun
3248,balkunáhi
3249,balkuni
3250,balsa
3251,balsamu
3252,balsi
3253,balu
3254,hibalu
3255,habalu
3256,hibal-anay
3257,hibaw-anay
3258,pahibalu
3259,kahibalu
3260,manggihibalúun
3261,bálu
3262,manggibalúhan
3263,bálu
3264,balù
3265,bálù
3266,kabálu
3267,balù
3268,balù
3269,bálù
3270,baluarti
3271,balubálu
3272,balùbalù
3273,balùbálù
3274,balud
3275,bálud
3276,bálud
3277,balug
3278,bálug
3279,balugbug
3280,báluk
3281,balúkag
3282,balukanad
3283,balúkat
3284,balukbáluk
3285,balukbuk
3286,balukbuk
3287,balukbuk
3288,balukbúkun
3289,balukbuk
3290,baluktut
3291,balúkun
3292,balúkut
3293,balúlang
3294,mistísu balúlang
3295,balun
3296,balun tayir
3297,balun
3298,bálun
3299,pabálun
3300,balunbálun
3301,balunanan
3302,bálunanan
3303,babálunan
3304,pabálunan
3305,balunbalúnan
3306,balunábid
